ID,NOMBRE,NOMBRE2,LOCALIDAD,DEPARTAMENTO,JURISDICCIÓN,CUE ANEXO,DOMICILIO
4277,J.DE INF. FRANCISCA DALINDA LOPEZ,JARDIN DE INFANTES FRANCISCA DALINDA LOPEZ,AMBUL,CÓRDOBA,,140270100,DOMINGO FAUSTINO SARMIENTO S/N°   AMBUL
4280,J.DE INF. FRANCISCO BENCHETRIT(EX S/N DE V.MA.DE RIO SECO),JARDIN DE INFANTES FRANCISCO BENCHETRIT (EX SIN NOMBRE DE V MA DE RIO SECO),VILLA DE MARIA,CÓRDOBA,,140498300,RECONQUISTA ESQ.ING.LEOPOLDO CARO   VILLA DE MARIA DE RIO SECO
4278,J.DE INF. FRANCISCO BENCHETRIT ANEXO BAÑADO DEL FUERTE,JARDIN DE INFANTES FRANCISCO BENCHETRIT ANEXO BAÑADO DEL FUERTE,BAÑADO DEL FUERTE,CÓRDOBA,,140498301,CALLE PUBLICA   BAÑADO DEL FUERTE
4279,J.DE INF. FRANCISCO BENCHETRIT ANEXO CANDELARIA NORTE,JARDIN DE INFANTES FRANCISCO BENCHETRIT ANEXO CANDELARIA NORTE,CANDELARIA NORTE,CÓRDOBA,,140498302,CALLE PUBLICA S/N    CANDELARIA NORTE
4281,J.DE INF. FRANCISCO LUIS BERNARDEZ,JARDIN DE INFANTES FRANCISCO LUIS BERNARDEZ,CORDOBA,CÓRDOBA,,140524500,JOSE P. OTERO 1644 CERRO DE LAS ROSAS B° CERRO DE LAS ROSAS
4282,J.DE INF. FRANCISCO N. LAPRIDA ANEXO EL RODEO,JARDIN DE INFANTES FRANCISCO N LAPRIDA ANEXO EL RODEO,EL RODEO,TULUMBA,CÓRDOBA,140133802,EL RODEO
4283,J.DE INF. FRANCISCO NARCISO LAPRIDA,JARDIN DE INFANTES FRANCISCO NARCISO LAPRIDA,SAN JOSE DE LA DORMIDA,CÓRDOBA,,140133800,FACUNDO QUIROGA 546 CENTRO SAN JOSE DE LA DORMIDA
4284,J.DE INF. FRANCISCO NARCISO LAPRIDA  ANEXO DE LA TOMA,JARDIN DE INFANTES FRANCISCO NARCISO LAPRIDA ANEXO DE LA TOMA,LA TOMA,TULUMBA,CÓRDOBA,140133801,LA TOMA
4285,J.DE INF. FRANCISCO O. DE OCAMPO,JARDIN DE INFANTES FRANCISCO O DE OCAMPO,JESUS MARIA,CÓRDOBA,,140294600,ITALIA 656 CENTRO JESUS MARIA
4286,J.DE INF. FRANCISCO ORTIZ DE OCAMPO,JARDIN DE INFANTES FRANCISCO ORTIZ DE OCAMPO,BERROTARAN,CÓRDOBA,,140384900,SARMIENTO 482 SAN PEDRO BERROTARAN
4287,J.DE INF. FRANCISCO TAU,JARDIN DE INFANTES FRANCISCO TAU,BELL VILLE,CÓRDOBA,,140049900,MENDOZA 136 TALLERES BELL VILLE
4288,J.DE INF. FRANCISCO VIDAL,JARDIN DE INFANTES FRANCISCO VIDAL,CORDOBA,CÓRDOBA,,140234900,MARCOS INFANTE 560 PANAMERICANO B° PANAMERICANO
4289,J.DE INF. FRAY JOSE ANTONIO DE SAN ALBERTO,JARDIN DE INFANTES FRAY JOSE ANTONIO DE SAN ALBERTO,CORDOBA,CÓRDOBA,,140073900,ESQUIU 1340 PUEYRREDON B°PUEYRREDON
4290,J.DE INF. FRAY JUSTO SANTA MARIA DE ORO,JARDIN DE INFANTES FRAY JUSTO SANTA MARIA DE ORO,CORDOBA,CÓRDOBA,,140222900,CALLAO  1º DE MAYO B° 1º DE MAYO
4291,J.DE INF. FRAY JUSTO SANTA MARIA DE ORO,JARDIN DE INFANTES FRAY JUSTO SANTA MARIA DE ORO,JUSTINIANO POSSE,CÓRDOBA,,140355400,9 DE JULIO 961 CENTRO JUSTINIANO POSSE
4292,J.DE INF. FRAY JUSTO SANTA MARIA DE ORO,JARDIN DE INFANTES FRAY JUSTO SANTA MARIA DE ORO,SAN CARLOS MINAS,CÓRDOBA,,140369200,INDEPENDENCIA  IPV sur AL LADO DEL HOTEL MUNICIPAL
4293,J.DE INF. FRAY JUSTO SANTA MARIA DE ORO ANEXO CRUZ DE CAÑA,JARDIN DE INFANTES FRAY JUSTO SANTA MARIA DE ORO ANEXO CRUZ DE CAÑA,CRUZ DE CAÑA,CÓRDOBA,,140369202,CALLE PUBLICA S/N   CRUZ DE CAÑA
4294,J.DE INF. FRAY LUIS BELTRAN,JARDIN DE INFANTES FRAY LUIS BELTRAN,COLONIA MARINA,CÓRDOBA,,140028900,SARMIENTO 597  COLONIA MARINA
4295,J.DE INF. FRAY LUIS BERTRAN,JARDIN DE INFANTES FRAY LUIS BERTRAN,DALMACIO VELEZ SARSFIELD,CÓRDOBA,,140257000,SANTA FE 370  DALMACIO VELEZ SARSFIELD
4296,J.DE INF. FRAY MAMERTO ESQUIU,JARDIN DE INFANTES FRAY MAMERTO ESQUIU,LA PUERTA,CÓRDOBA,,140185400,9 DE JULIO 890  LA PUERTA
4297,J.DE INF. FRAY MAMERTO ESQUIU,JARDIN DE INFANTES FRAY MAMERTO ESQUIU,VILLA DOLORES,CÓRDOBA,,140220900,JUAN DE GARAY 2157 PORVENIR VILLA DOLORES
4298,J.DE INF. FRAY MAMERTO ESQUIU,JARDIN DE INFANTES FRAY MAMERTO ESQUIU,MONTE MAIZ,CÓRDOBA,,140261200,9 DE JULIO 2250 BARRACAS MONTE MAIZ
4299,J.DE INF. FRAY MAMERTO ESQUIU,JARDIN DE INFANTES FRAY MAMERTO ESQUIU,CANALS,CÓRDOBA,,140273100,CHUBUT 179 SUR CANALS
4300,J.DE INF. FRAY MAMERTO ESQUIU ANEXO LAS SALADAS,JARDIN DE INFANTES FRAY MAMERTO ESQUIU ANEXO LAS SALADAS,LAS SALADAS,RIO PRIMERO,CÓRDOBA,140185401,LAS SALADAS
4301,J.DE INF. FRAY MARCOS DONATTI,JARDIN DE INFANTES FRAY MARCOS DONATTI,CORONEL MOLDES,CÓRDOBA,,140187900,INTENDENTE JUAN SOSA 56  CORONEL MOLDES
4302,J.DE INF. FRAY MOISES ALVAREZ,JARDIN DE INFANTES FRAY MOISES ALVAREZ,BULNES,CÓRDOBA,,140279300,SARMIENTO 139  BULNES
4303,J.DE INF. FRAY PIO BENTIVOGLIO,JARDIN DE INFANTES FRAY PIO BENTIVOGLIO,GENERAL CABRERA,CÓRDOBA,,140171200,MAIPU Y RIVADAVIA  ARGENTINO GENERAL CABRERA
4304,J.DE INF. FRENCH Y BERUTTI,JARDIN DE INFANTES FRENCH Y BERUTTI,LOS CONDORES,CÓRDOBA,,140073300,MARIANO MORENO 529 CENTRO LOS CONDORES
4305,J.DE INF. FRENCH Y BERUTTI,JARDIN DE INFANTES FRENCH Y BERUTTI,VILLA YACANTO,CÓRDOBA,,140237700,CORDOBA S/N  LA HUERTILLA VILLA YACANTO
4306,J.DE INF. FRENCH Y BERUTTI,JARDIN DE INFANTES FRENCH Y BERUTTI,OLAETA,CÓRDOBA,,140372700,25 DE MAYO 163  OLAETA
4307,J.DE INF. FRENCH Y BERUTTI,JARDIN DE INFANTES FRENCH Y BERUTTI,RAFAEL GARCIA,CÓRDOBA,,140419500,ANTONIO BERUTTI S/N   RAFAEL GARCIA
4308,J.DE INF. FRENCH Y BERUTTI ANEXO RIO DEL DURAZNO,JARDIN DE INFANTES FRENCH Y BERUTTI ANEXO RIO DEL DURAZNO,RIO DEL DURAZNO,CÓRDOBA,,140237701,CALLE PUBLICA S/N°   RIO DEL DURAZNO P/VILLA YACANTO DE CALAMUCHITA
4309,J.DE INF. FULVIO S.PAGANI  ANEXO PARAJE LA CURVA,JARDIN DE INFANTES FULVIO S PAGANI ANEXO PARAJE LA CURVA,LA CURVA,SAN JUSTO,CÓRDOBA,140206201,LA CURVA
4310,J.DE INF. FULVIO SALVADOR PAGANI,JARDIN DE INFANTES FULVIO SALVADOR PAGANI,ARROYITO,SAN JUSTO,CÓRDOBA,140206200,AVENIDA MARCIAL VAUDAGNA 923 CIANCIA ARROYITO
4311,J.DE INF. GABRIEL TABORIN,JARDIN DE INFANTES GABRIEL TABORIN,CORDOBA,CAPITAL,CÓRDOBA,140503900,AV. AMADEO SABATTINI 359 CRISOL NORTE B°CRISOL NORTE
3923,J.DE INF GABRIELA MISTRAL,JARDIN DE INFANTES GABRIELA MISTRAL,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,CÓRDOBA,140538300,LA TACUARITA S/N°  VILLA STRADA BARRIO VILLA STRADA - SANTA ROSA DE CALAMUCHITA
4312,J.DE INF. GABRIELA MISTRAL,JARDIN DE INFANTES GABRIELA MISTRAL,MALAGUEÑO,SANTA MARIA,CÓRDOBA,140013300,MARCELO GARLOT  YOCSINA MALAGUEÑO
4313,J.DE INF. GABRIELA MISTRAL,JARDIN DE INFANTES GABRIELA MISTRAL,CORDOBA,CAPITAL,CÓRDOBA,140049100,ANDRES CHAZARRETA 2284 ROSEDAL B° ROSEDAL
4314,J.DE INF. GABRIELA MISTRAL,JARDIN DE INFANTES GABRIELA MISTRAL,CORDOBA,CAPITAL,CÓRDOBA,140071900,LEONOR DE TEJEDA 1353 JUNIORS B° JUNIORS
4315,J.DE INF. GABRIELA MISTRAL,JARDIN DE INFANTES GABRIELA MISTRAL,CORDOBA,CAPITAL,CÓRDOBA,140135400,PALPA 5630 QUEBRADA LAS ROSAS
4316,J.DE INF. GABRIELA MISTRAL,JARDIN DE INFANTES GABRIELA MISTRAL,POZO DEL MOLLE,RIO SEGUNDO,CÓRDOBA,140249600,DIAGONAL JUAN DOMINGO PERON   POZO DEL MOLLE
4317,J.DE INF. GABRIELA MISTRAL,JARDIN DE INFANTES GABRIELA MISTRAL,VILLA MARIA,GENERAL SAN MARTIN,CÓRDOBA,140337200,TUCUMAN 1408 CENTRO VILLA MARIA
4318,J.DE INF. GABRIELA MISTRAL,JARDIN DE INFANTES GABRIELA MISTRAL,LA PARA,RIO PRIMERO,CÓRDOBA,140378900,MARIANO MORENO 1080 EL ROSEDAL LA PARA
4319,J.DE INF. GARCIA FAURE,JARDIN DE INFANTES GARCIA FAURE,CORDOBA,CAPITAL,CÓRDOBA,140516300,GENERAL JUSTO JOSE DE URQUIZA 1641 ALTA CORDOBA B° ALTA CORDOBA
4322,J.DE INF. GENDARMERIA NACIONAL,JARDIN DE INFANTES GENDARMERIA NACIONAL,JESUS MARIA,COLON,CÓRDOBA,140344400,ESPAÑA 186 VICENTE AGUERO JESUS MARIA
4323,J.DE INF. GENERAL BARTOLOME MITRE,JARDIN DE INFANTES GENERAL BARTOLOME MITRE,GENERAL FOTHERINGHAM,TERCERO ARRIBA,CÓRDOBA,140416800,MITRE 217  GRAL.FOTHERINGHAM
4368,J.DE INF. GRAL. BARTOLOME MITRE,JARDIN DE INFANTES GENERAL BARTOLOME MITRE,LOS CERRILLOS,SAN JAVIER,CÓRDOBA,140359500,LOS AROMOS S/N  EL BORDO LOS CERRILLOS(POR AV. PERON DOS CUADRAS HACIA EL SUR)
4324,J.DE INF. GENERAL BELGRANO,JARDIN DE INFANTES GENERAL BELGRANO,LA SERRANITA,SANTA MARIA,CÓRDOBA,140419700,SAN AGUSTIN S/N°   LA SERRANITA
4325,J.DE INF. GENERAL CONRADO VILLEGAS,JARDIN DE INFANTES GENERAL CONRADO VILLEGAS,LABOULAYE,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA,140388900,DIPUTADO GUEVARA 221  LABOULAYE
4369,J.DE INF. GRAL. ENRIQUE MOSCONI,JARDIN DE INFANTES GENERAL ENRIQUE MOSCONI,CORDOBA,CAPITAL,CÓRDOBA,140096200,FELIX ROBIN FERREYRA 2324 ALTO ALBERDI B° ALTO ALBERDI
4326,J.DE INF. GENERAL FRANCISCO ORTIZ DE OCAMPO,JARDIN DE INFANTES GENERAL FRANCISCO ORTIZ DE OCAMPO,CORDOBA,CAPITAL,CÓRDOBA,140424300,SALTA 232 CENTRO B° CENTRO
4327,J.DE INF. GENERAL GUEMES,JARDIN DE INFANTES GENERAL GUEMES,CAPILLA DE LOS REMEDIOS,RIO PRIMERO,CÓRDOBA,140008300,MARTIN GUEMES
4370,J.DE INF. GRAL. I. H. FOTHERINGHAM,JARDIN DE INFANTES GENERAL I H FOTHERINGHAM,RIO CUARTO,RIO CUARTO,CÓRDOBA,140371600,AVDA.SABATTINI 3800 LAS FERIAS RIO CUARTO
4328,J.DE INF. GENERAL JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,CHAJAN,RIO CUARTO,CÓRDOBA,140056900,GENERAL PAZ  222  CHAJAN
4329,J.DE INF. GENERAL JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,VILLA GENERAL BELGRANO,CALAMUCHITA,CÓRDOBA,140080200,NICARAGUA 564 CENTRO VILLA GENERAL BELGRANO
4330,J.DE INF. GENERAL JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,CORRALITO,TERCERO ARRIBA,CÓRDOBA,140123500,ALBERDI   CORRALITO
4331,J.DE INF. GENERAL JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,UCACHA,JUAREZ CELMAN,CÓRDOBA,140170900,RIO BAMBA 140 BARRIO SUR UCACHA
4332,J.DE INF. GENERAL JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,TANCACHA,TERCERO ARRIBA,CÓRDOBA,140396300,SARMIENTO 1026  TANCACHA
4333,J.DE INF. GENERAL JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,CAPITAN GENERAL BERNARDO O'HIGGINS,MARCOS JUAREZ,CÓRDOBA,140456000,AV. ITALIA 448  CAPITAN GENERAL BERNARDO O'AHIGGINS
4334,J.DE INF. GENERAL JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,LA CALERA,COLON,CÓRDOBA,140528600,JUAN RAMON JIMENEZ   STOECKLIN B° STOECKLIN - LA CALERA
4371,J.DE INF. GRAL. JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,SALSACATE,POCHO,CÓRDOBA,140033700,7 DE OCTUBRE  CENTRO SALSACATE
4372,J.DE INF. GRAL. JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,RIO PRIMERO,RIO PRIMERO,CÓRDOBA,140423300,CORRIENTES 285  RIO PRIMERO
4373,J.DE INF. GRAL. JOSE DE SAN MARTIN,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN,CASA GRANDE,PUNILLA,CÓRDOBA,140463900,CALLE 2 45 CENTRO CASA GRANDE - P/RUTA NAC.38
4335,J.DE INF. GENERAL JOSE DE SAN MARTIN ANEXO ATHOS PAMPA,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN ANEXO ATHOS PAMPA,ATOS PAMPA,CALAMUCHITA,CÓRDOBA,140080203,CALLE PUBLICA   ATHOS PAMPA
4374,J.DE INF. GRAL. JOSE DE SAN MARTIN ANEXO SAN JERONIMO,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN ANEXO SAN JERONIMO,SAN GERONIMO,POCHO,CÓRDOBA,140033703,CALLE PUBLICA   SAN JERONIMO
4375,J.DE INF. GRAL. JOSE DE SAN MARTIN ANEXO VILLA DE POCHO,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN ANEXO VILLA DE POCHO,VILLA DE POCHO,POCHO,CÓRDOBA,140033704,CALLE PUBLICA   VILLA DE POCHO
4376,J.DE INF. GRAL. JOSE DE SAN MARTIN ANEXO VILLA TANINGA,JARDIN DE INFANTES GENERAL JOSE DE SAN MARTIN ANEXO VILLA TANINGA,TANINGA,POCHO,CÓRDOBA,140033701,PASAJE SAN MARTIN
4336,J.DE INF. GENERAL JOSE MARIA PAZ,JARDIN DE INFANTES GENERAL JOSE MARIA PAZ,TANCACHA,TERCERO ARRIBA,CÓRDOBA,140145600,BARTOLOME MITRE 451  TANCACHA
4337,J.DE INF. GENERAL JOSE MARIA PAZ,JARDIN DE INFANTES GENERAL JOSE MARIA PAZ,LEONES,MARCOS JUAREZ,CÓRDOBA,140154600,JOAQUIN VICTOR GONZALEZ 877  LEONES
4367,J.DE INF. GRAL JOSE MARIA PAZ,JARDIN DE INFANTES GENERAL JOSE MARIA PAZ,MONTE BUEY,MARCOS JUAREZ,CÓRDOBA,140160300,MARIANO MORENO  480  MONTE BUEY
4377,J.DE INF. GRAL. JOSE MARIA PAZ,JARDIN DE INFANTES GENERAL JOSE MARIA PAZ,COLONIA LAS CUATRO ESQUINAS,RIO PRIMERO,CÓRDOBA,140016500,HIPÓLITO IRIGOYEN S/N°   COLONIA LAS CUATRO ESQUINAS
4378,J.DE INF. GRAL. JOSE MARIA PAZ,JARDIN DE INFANTES GENERAL JOSE MARIA PAZ,RIO CUARTO,RIO CUARTO,CÓRDOBA,140300200,MITRE 1325 CENTRO RIO CUARTO
4379,J.DE INF. GRAL. JOSE MARIA PAZ,JARDIN DE INFANTES GENERAL JOSE MARIA PAZ,LA PAZ,SAN JAVIER,CÓRDOBA,140358300,BRAULIO FUNES S/N  CENTRO LA PAZ (AL LADO DE LA ESCUELA PRIMARIA)
4391,J.DE INF. GRAL.JOSE MARIA PAZ ANEXO CORRALITO,JARDIN DE INFANTES GENERAL JOSE MARIA PAZ ANEXO CORRALITO,CORRALITO,SAN JAVIER,CÓRDOBA,140358301,CALLE PUBLICA S/N   CORRALITO P/RUTA PROV. N° 14
4338,J.DE INF. GENERAL MANUEL BELGRANO,JARDIN DE INFANTES GENERAL MANUEL BELGRANO,CORDOBA,CAPITAL,CÓRDOBA,140250700,MANCO CAPAC 3161 SANTA RITA B° SANTA RITA
4339,J.DE INF. GENERAL MANUEL BELGRANO,JARDIN DE INFANTES GENERAL MANUEL BELGRANO,COLONIA CAROYA,COLON,CÓRDOBA,140311300,COSEANI (S) 755  COLONIA CAROYA
4340,J.DE INF. GENERAL MANUEL BELGRANO,JARDIN DE INFANTES GENERAL MANUEL BELGRANO,RIO TERCERO,TERCERO ARRIBA,CÓRDOBA,140329900,DEL CARMEN S/Nº  NORTE RIO TERCERO
4380,J.DE INF. GRAL. MANUEL BELGRANO,JARDIN DE INFANTES GENERAL MANUEL BELGRANO,CAPILLA DEL MONTE,PUNILLA,CÓRDOBA,140067700,LAVALLE 470 BALUMBA CAPILLA DEL MONTE
4341,J.DE INF. GENERAL MANUEL BELGRANO ANEXO COL.VICENTE AGÜERO,JARDIN DE INFANTES GENERAL MANUEL BELGRANO ANEXO COL VICENTE AGÜERO,COLONIA VICENTE AGÜERO,COLON,CÓRDOBA,140311301,CALLE 8  CENTRO AL FRENTE DE LA PLAZA
4342,J.DE INF. GENERAL MANUEL NICOLAS SAVIO,JARDIN DE INFANTES GENERAL MANUEL NICOLAS SAVIO,RIO TERCERO,TERCERO ARRIBA,CÓRDOBA,140121200,TUCUMAN 44 EL LIBERTADOR RIO TERCERO
4343,J.DE INF. GENERAL MANUEL NICOLAS SAVIO ANEXO EL CALLEJON NORTE,JARDIN DE INFANTES GENERAL MANUEL NICOLAS SAVIO ANEXO EL CALLEJON NORTE,EL CALLEJON NORTE,TERCERO ARRIBA,CÓRDOBA,140121201,CALLE PUBLICA   EL CALLEJON NORTE - TERCERO ARRIBA
4344,J.DE INF. GENERAL MARTIN GUEMES,JARDIN DE INFANTES GENERAL MARTIN GUEMES,CORDOBA,CAPITAL,CÓRDOBA,140129700,CHICLANA ESQ. SOLARES  MULLER B° MULLER
4381,J.DE INF. GRAL. MARTIN GUEMES,JARDIN DE INFANTES GENERAL MARTIN GUEMES,CHUÑA,ISCHILIN,CÓRDOBA,140063300,CALLE PUBLICA
4345,J.DE INF. GENERAL MARTIN MIGUEL DE GUEMES,JARDIN DE INFANTES GENERAL MARTIN MIGUEL DE GUEMES,RIO TERCERO,TERCERO ARRIBA,CÓRDOBA,140123100,ELEAZAR GARZON 2830 PARQUE MONTE GRANDE RIO TERCERO
4346,J.DE INF. GENERAL MITRE,JARDIN DE INFANTES GENERAL MITRE,SAN FRANCISCO,SAN JUSTO,CÓRDOBA,140319200,SANTA FE 554 SARMIENTO SAN FRANCISCO
4347,J.DE INF. GENERAL NICOLAS LEVALLE,JARDIN DE INFANTES GENERAL NICOLAS LEVALLE,GENERAL LEVALLE,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA,140201300,BERNARDINO ANCE 601 NORTE GENERAL LEVALLE
4348,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,HERNANDO,TERCERO ARRIBA,CÓRDOBA,140040500,EL LIBERTADOR 63 GENERAL SAN MARTIN HERNANDO
4349,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,DEAN FUNES,ISCHILIN,CÓRDOBA,140075300,MAIPU S/N°  PLAZA BUSTAMANTE DEAN FUNES
4350,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,VILLA MARIA,GENERAL SAN MARTIN,CÓRDOBA,140131300,CARLOS PELLEGRINI 1050 RIVADAVIA VILLA MARIA
4351,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,BALLESTEROS,UNION,CÓRDOBA,140148600,PDTE. ROCA 1  BALLESTEROS
4352,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,GENERAL DEHEZA,JUAREZ CELMAN,CÓRDOBA,140194700,PASO 87 CENTRO GENERAL DEHEZA
4353,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,MARCOS JUAREZ,MARCOS JUAREZ,CÓRDOBA,140203900,BOLIVIA 374 SUR MARCOS JUAREZ
4354,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,RIO CUARTO,RIO CUARTO,CÓRDOBA,140214400,BELGRANO 986 SANTA ROSA RIO CUARTO
4355,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,CAVANAGH,MARCOS JUAREZ,CÓRDOBA,140217800,BELGRANO 454 FOVICOR II CAVANAGH
4356,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,LOS SURGENTES,MARCOS JUAREZ,CÓRDOBA,140315200,SARMIENTO 347 LAS LATAS LOS SURGENTES
4357,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,COLONIA MILESSI,SAN JUSTO,CÓRDOBA,140339700,CALLE PUBLICA S/N°   COLONIA MILESSI POR BRINCKMANN
4358,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,COLONIA CAROYA,COLON,CÓRDOBA,140347300,10 DE JULIO 280 CENTRO COLONIA CAROYA - LOTE XV
4359,J.DE INF. GENERAL SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,ORDOÑEZ,UNION,CÓRDOBA,140354500,CALLE 10 170  ORDOÑEZ
4382,J.DE INF. GRAL. SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,POZO DEL MOLLE,RIO SEGUNDO,CÓRDOBA,140026300,TUCUMAN 198  POZO DEL MOLLE
4383,J.DE INF. GRAL. SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,SAN FRANCISCO DEL CHAÑAR,SOBREMONTE,CÓRDOBA,140083400,AV. PTE. PERON S/N  CENTRO SAN FRANCISCO DEL CHAÑAR
4384,J.DE INF. GRAL. SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,SAN JAVIER (YACANTO),SAN JAVIER,CÓRDOBA,140112500,LOS MOLLES   SAN JAVIER (YACANTO)
4385,J.DE INF. GRAL. SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,LUQUE,RIO SEGUNDO,CÓRDOBA,140116700,AVDA. CORDOBA 677 SAN IGNACIO LUQUE
4386,J.DE INF. GRAL. SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,ADELIA MARIA,RIO CUARTO,CÓRDOBA,140188600,SARMIENTO 120 CENTRO ADELIA MARIA
4387,J.DE INF. GRAL. SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,SAN AGUSTIN,CALAMUCHITA,CÓRDOBA,140295200,JOSE MARIA GIGENA 502  SAN AGUSTIN
4388,J.DE INF. GRAL. SAN MARTIN,JARDIN DE INFANTES GENERAL SAN MARTIN,VILLA DOLORES,SAN JAVIER,CÓRDOBA,140358200,RAMON J. CARCANO 367 CENTRO VILLA DOLORES
4389,J.DE INF. GRAL. SAN MARTIN ANEXO CAMPO DE LA GUARIDA,JARDIN DE INFANTES GENERAL SAN MARTIN ANEXO CAMPO DE LA GUARIDA,LA GUARIDA,SAN JAVIER,CÓRDOBA,140358201,CALLE PUBLICA S/N°   CAMPO DE LA GUARIDA
4392,J.DE INF. GRAL.SAN MARTIN ANEXO CAMPO LA HERRADURA,JARDIN DE INFANTES GENERAL SAN MARTIN ANEXO CAMPO LA HERRADURA,BALLESTEROS SUR,UNION,CÓRDOBA,140148602,CALLE PUBLICA S/N   PARAJE LA HERRADURA P/BALLESTEROS SUD
4390,J.DE INF. GRAL. SAN MARTIN ANEXO QUEBRACHO LADEADO,JARDIN DE INFANTES GENERAL SAN MARTIN ANEXO QUEBRACHO LADEADO,QUEBRACHO LADEADO,SAN JAVIER,CÓRDOBA,140112501,RUTA PROV N°14   QUEBRACHO LADEADO
4360,J.DE INF. GOBERNADOR AMADEO SABATTINI,JARDIN DE INFANTES GOBERNADOR AMADEO SABATTINI,CORDOBA,CAPITAL,CÓRDOBA,140001300,LOS MARTIRES 54 YAPEYU BARRIO YAPEYU
4361,J.DE INF. GOBERNADOR AMADEO SABATTINI,JARDIN DE INFANTES GOBERNADOR AMADEO SABATTINI,ALTA GRACIA,SANTA MARIA,CÓRDOBA,140419300,ARTURO ZANICHELLI  GOBERNADOR AMADEO SABATTINI ALTA GRACIA
4362,J.DE INF. GOBERNADOR EMILIO F. OLMOS,JARDIN DE INFANTES GOBERNADOR EMILIO F OLMOS,CORDOBA,CAPITAL,CÓRDOBA,140127700,AVENIDA FUERZA AEREA 2229 PARQUE CAPITAL
4321,J.DE INF. GDOR.JOSE F.JAVIER DIAZ ANEXO DE LAS ISLETILLAS,JARDIN DE INFANTES GOBERNADOR JOSE F JAVIER DIAZ ANEXO DE LAS ISLETILLAS,LAS ISLETILLAS,TERCERO ARRIBA,CÓRDOBA,140259301,DOMINGO FAUSTINO SARMIENTO S/N   LAS ISLETILLAS
4320,J.DE INF. GDOR. JOSE FRANCISCO JAVIER DIAZ,JARDIN DE INFANTES GOBERNADOR JOSE FRANCISCO JAVIER DIAZ,HERNANDO,TERCERO ARRIBA,CÓRDOBA,140259300,25 DE MAYO 678  HERNANDO
4363,J.DE INF. GRACIELA CABAL (Bº 2 DE MAYO),JARDIN DE INFANTES GRACIELA CABAL (B 2 DE MAYO),CORDOBA,CAPITAL,CÓRDOBA,140502600,GABRIEL TOMASINI 6000 COOPERATIVA 2 DE MAYO B° COOPERATIVA 2 DE MAYO
4364,J.DE INF. GRACIELA DEL RIO,JARDIN DE INFANTES GRACIELA DEL RIO,CORDOBA,CAPITAL,CÓRDOBA,140512900,CALLE PUBLICA S/N  AMPLIACION CABILDO B° AMPLIACION CABILDO
4365,J.DE INF. GRACIELA DEL VALLE VAZQUEZ,JARDIN DE INFANTES GRACIELA DEL VALLE VAZQUEZ,MONTECRISTO,RIO PRIMERO,CÓRDOBA,140491600,SARMIENTO 535 MALVINAS MONTE CRISTO
